id,draw_date,numbers,bonus,type
e23b2cd2-484b-46f1-a18c-ea68a8d03f1e,2024-12-13T11:00:00,"[43, 5, 71, 55, 73]",,RESULTAT_1
e910249a-c557-446a-b18a-47724ffb497f,2024-12-13T14:00:00,"[57, 18, 15, 44, 63]",,RESULTAT_2
c418d0fe-132b-457e-85eb-6a16fc5226de,2024-12-13T18:00:00,"[61, 55, 35, 1, 13]",,RESULTAT_3
b1bcc9e6-8f84-4906-9c17-e48c3ce77c67,2024-12-13T21:00:00,"[83, 40, 80, 85, 34]",,DIGITAL_2
0722b72f-dc03-46d2-b77e-9da26cdc9ac9,2024-12-12T00:00:00,"[88, 22, 75, 90, 67]",,DIGITAL_1
05fca25b-de35-43ef-91d2-339ee4b5fa22,2024-12-12T11:00:00,"[3, 52, 8, 32, 89]",,RESULTAT_1
ab9c7cc9-e579-4996-ac58-d45789a22854,2024-12-12T14:00:00,"[48, 46, 25, 12, 65]",,RESULTAT_2
afe4cd85-b99d-47e2-9a77-6dd43f3ddde6,2024-12-12T18:00:00,"[19, 54, 80, 45, 63]",,RESULTAT_3
93ba40a0-be4d-4486-b976-cbe8b9f69467,2024-12-12T21:00:00,"[40, 46, 67, 23, 61]",,DIGITAL_2
a27ca7ad-1595-4d23-b474-0473e046eb37,2024-12-11T00:00:00,"[7, 15, 16, 12, 19]",,DIGITAL_1
46582349-73e2-43b0-b1b3-c81a6fb8d58f,2024-12-11T11:00:00,"[10, 17, 46, 41, 22]",,RESULTAT_1
399228ec-6851-48be-8ab6-507e20006220,2024-12-11T14:00:00,"[14, 45, 89, 8, 87]",,RESULTAT_2
663091f1-69c9-4c9d-9295-764c4c9e39ae,2024-12-11T18:00:00,"[41, 29, 73, 64, 79]",,RESULTAT_3
12675cbc-2470-445b-835b-5075e220663f,2024-12-11T21:00:00,"[75, 5, 52, 19, 84]",,DIGITAL_2
b08d8145-9bc4-45d6-b51e-36c58b3665cb,2024-12-10T00:00:00,"[32, 15, 25, 36, 16]",,DIGITAL_1
2edf65cc-5d65-4030-84fc-37fccc583534,2024-12-10T11:00:00,"[15, 37, 43, 2, 10]",,RESULTAT_1
425ef953-df1d-4601-b4cb-5ff693decb04,2024-12-10T14:00:00,"[2, 32, 86, 87, 68]",,RESULTAT_2
0d3d600b-4b0a-4069-b104-2760164b1e2f,2024-12-10T18:00:00,"[29, 69, 24, 57, 34]",,RESULTAT_3
279aeef9-0a3f-437e-90f3-3d92cbdec3c0,2024-12-10T21:00:00,"[36, 87, 3, 51, 24]",,DIGITAL_2
e19e7542-18e7-4b1f-929d-68547775f748,2024-12-09T00:00:00,"[42, 71, 2, 57, 36]",,DIGITAL_1
f91e6e3d-279d-45cf-8a33-c388093411a3,2024-12-09T11:00:00,"[83, 73, 65, 17, 5, 25]",,RESULTAT_1
777bebcb-e351-41c4-8b46-435d5f5f211b,2024-12-09T14:00:00,"[1, 87, 54, 76, 28, 27]",,RESULTAT_2
210de273-17bc-48ab-a612-07e718070da2,2024-12-09T18:00:00,"[53, 73, 11, 8, 51, 67]",,RESULTAT_3
4407b789-6b36-4af4-9baf-ce05241019cf,2024-12-09T21:00:00,"[36, 23, 8, 11, 21]",,DIGITAL_2
987162ca-69fc-4550-b3a8-757fe5b5b311,2024-12-08T00:00:00,"[77, 83, 59, 65, 87]",,DIGITAL_1
360f0fad-fb47-4ca3-86bb-67ce4190c73a,2024-12-08T11:00:00,"[12, 58, 53, 40, 39]",,RESULTAT_1
9824355c-92c6-48e8-a34f-f42330bfe689,2024-12-08T14:00:00,"[84, 9, 53, 80, 66]",,RESULTAT_2
48eea3d8-4b7e-496e-8f27-d5cd7c8cfab6,2024-12-08T18:00:00,"[65, 39, 1, 29, 56]",,RESULTAT_3
6f5c2cf9-9252-498e-a56e-4e54a5ee78fe,2024-12-08T21:00:00,"[48, 19, 12, 26, 86]",,DIGITAL_2
eaeafd26-fa0e-4a20-9401-07fd55707d75,2024-12-07T00:00:00,"[45, 1, 58, 17, 5]",,DIGITAL_1
c18986aa-bfaa-4fa9-b3c4-c91052dda25c,2024-12-07T11:00:00,"[68, 35, 22, 83, 88]",,RESULTAT_1
95276969-8d96-499b-ad1d-3a005df9a31f,2024-12-07T14:00:00,"[57, 68, 62, 66, 42]",,RESULTAT_2
d3fea54a-2def-4d21-977f-74dfaf47f134,2024-12-07T18:00:00,"[16, 84, 4, 15, 68]",,RESULTAT_3
1d650993-1848-4242-bcf0-d542b40aaf55,2024-12-07T21:00:00,"[52, 21, 28, 5, 68]",,DIGITAL_2
f1728478-e033-44b9-9993-7bdfb4fc754e,2024-12-06T00:00:00,"[5, 27, 7, 67, 57]",,DIGITAL_1
d568e229-9774-4076-abed-f92f64a04254,2024-12-06T11:00:00,"[86, 78, 32, 34, 65]",,RESULTAT_1
b441e11e-4d33-45bc-aade-4ef6cb78ea6a,2024-12-06T14:00:00,"[37, 63, 60, 79, 41]",,RESULTAT_2
b50a70e6-b76a-480c-939e-7825f4b7d39e,2024-12-06T18:00:00,"[36, 77, 83, 55, 57]",,RESULTAT_3
9a4fdfdd-a6a4-43fb-900b-8dff5c8d3f66,2024-12-06T21:00:00,"[30, 60, 3, 48, 69]",,DIGITAL_2
b74171db-f355-46d0-bddf-2d5f3f164202,2024-12-05T00:00:00,"[82, 71, 52, 4, 76]",,DIGITAL_1
25a8bbc4-c9ea-4599-91be-4f70c6106346,2024-12-05T11:00:00,"[22, 41, 68, 14, 27]",,RESULTAT_1
b0a24265-7a19-4363-afda-b270b783103c,2024-12-05T14:00:00,"[35, 85, 45, 17, 74]",,RESULTAT_2
30027ebe-3800-4297-89f6-ca50cebd2aa0,2024-12-05T18:00:00,"[61, 16, 82, 21, 63]",,RESULTAT_3
65f42e73-f2dd-489c-a584-469cab103c6c,2024-12-05T21:00:00,"[2, 17, 37, 35, 87]",,DIGITAL_2
e5c08340-29c4-4f4b-ac09-74b37b3ffdaf,2024-12-04T00:00:00,"[58, 75, 44, 45, 7]",,DIGITAL_1
3becf443-87e8-4390-aa1a-d174e532e3ee,2024-12-04T11:00:00,"[74, 19, 40, 26, 49]",,RESULTAT_1
fffe7d61-a357-4dfc-a251-b0843ba5d06c,2024-12-04T14:00:00,"[60, 89, 54, 42, 16]",,RESULTAT_2
ec72066d-c0e4-40c6-886b-4b1ed15bebe4,2024-12-04T18:00:00,"[79, 47, 11, 52, 38]",,RESULTAT_3
0ebe56b3-36b2-477b-ad24-bfe6b1865b28,2024-12-04T21:00:00,"[12, 22, 69, 8, 58]",,DIGITAL_2
ef843c53-70a3-4057-9f39-373c0a5f22ca,2024-12-03T00:00:00,"[63, 9, 26, 69, 78]",,DIGITAL_1
ba79ada7-5c29-463f-bfdb-21a64393f25b,2024-12-03T11:00:00,"[61, 1, 77, 75, 55]",,RESULTAT_1
c13662c1-30a2-4773-8418-4891387f94d3,2024-12-03T14:00:00,"[51, 85, 10, 12, 69]",,RESULTAT_2
56b08099-da57-4d5e-bcda-3794873bc227,2024-12-03T18:00:00,"[41, 38, 24, 90, 16]",,RESULTAT_3
5676aa78-3781-478c-bc25-cc2345c44af5,2024-12-03T21:00:00,"[1, 15, 85, 61, 82]",,DIGITAL_2
616c843b-35a1-4320-a625-7cf579640bd5,2024-12-02T00:00:00,"[61, 38, 42, 69, 33]",,DIGITAL_1
6d187e51-4e63-448b-bca0-9a837e498464,2024-12-02T11:00:00,"[12, 65, 84, 77, 30, 89]",,RESULTAT_1
6ebe6fcd-7130-467e-8cfe-86222c67d771,2024-12-02T14:00:00,"[8, 51, 2, 53, 31, 77]",,RESULTAT_2
c501c5ca-114e-4484-8c0e-59917a19b861,2024-12-02T18:00:00,"[23, 13, 55, 5, 50, 63]",,RESULTAT_3
b05f1f74-eb92-41a4-86be-9209567f366a,2024-12-02T21:00:00,"[21, 83, 53, 89, 20]",,DIGITAL_2
30791638-61be-4e06-a802-5c874f99da63,2024-12-01T00:00:00,"[60, 54, 89, 61, 59]",,DIGITAL_1
fcfb3294-25ba-4a20-89cf-e9c5bcd454de,2024-12-01T11:00:00,"[77, 50, 3, 75, 87]",,RESULTAT_1
5c15b4d7-af0f-4a49-81eb-80b150ba0b99,2024-12-01T14:00:00,"[11, 25, 67, 8, 17]",,RESULTAT_2
a75b047f-700a-477a-bc74-0b439d466db5,2024-12-01T18:00:00,"[89, 81, 9, 17, 45]",,RESULTAT_3
d47146bf-3f16-4014-b6fb-a53fbd2697fb,2024-12-01T21:00:00,"[83, 2, 60, 58, 26]",,DIGITAL_2
1f2d22e2-67f6-45cc-894e-4819143431be,2024-11-30T00:00:00,"[19, 41, 56, 14, 32]",,DIGITAL_1
3f96ce86-ee22-4841-bec1-67409939b46b,2024-11-30T11:00:00,"[3, 6, 76, 22, 77]",,RESULTAT_1
f374be94-af8d-4c0d-995b-6258230728d9,2024-11-30T14:00:00,"[8, 9, 72, 19, 4]",,RESULTAT_2
c14875c2-548d-4eed-901b-ccac57a5852b,2024-11-30T18:00:00,"[36, 78, 76, 4, 10]",,RESULTAT_3
9cd264de-0554-41cc-83c9-a2914ed44d3e,2024-11-30T21:00:00,"[26, 76, 68, 52, 36]",,DIGITAL_2
d4c0905f-e254-4ac0-b13a-6fbe042fe3af,2024-11-29T00:00:00,"[63, 87, 16, 56, 14]",,DIGITAL_1
0947ea79-d955-45e8-9957-507ca9c69556,2024-11-29T11:00:00,"[44, 39, 15, 52, 31]",,RESULTAT_1
0a688015-bb0d-466c-acb7-b9cc030ca111,2024-11-29T14:00:00,"[56, 46, 61, 5, 64]",,RESULTAT_2
eab5d7ac-df9e-4d98-8b78-18f63c691a61,2024-11-29T18:00:00,"[37, 90, 33, 51, 14]",,RESULTAT_3
96d33b10-dffc-419d-b15b-2e6a8e573c18,2024-11-29T21:00:00,"[74, 34, 8, 36, 1]",,DIGITAL_2
da59b0a0-32d5-42ab-aa31-ebc2b3e05393,2024-11-28T00:00:00,"[49, 63, 24, 64, 35]",,DIGITAL_1
673e8d5f-85bb-4439-a63b-2835c36ea29f,2024-11-28T11:00:00,"[38, 59, 19, 57, 85]",,RESULTAT_1
6605e66a-a495-458f-8d32-aa905ab56aef,2024-11-28T14:00:00,"[81, 76, 39, 77, 24]",,RESULTAT_2
15208985-ec6c-41f7-8b67-225a4449d00a,2024-11-28T18:00:00,"[31, 74, 38, 9, 36]",,RESULTAT_3
58130d23-dbeb-4e42-a8e7-154661275c77,2024-11-28T21:00:00,"[24, 2, 33, 58, 9]",,DIGITAL_2
b8db9ff2-9b37-4f01-9e06-7475abd2647c,2024-11-27T00:00:00,"[15, 49, 5, 26, 18]",,DIGITAL_1
2408ca34-058e-4bec-a562-1efcc19452b9,2024-11-27T11:00:00,"[23, 15, 36, 29, 22]",,RESULTAT_1
96b73422-ec13-438f-8ea7-2dbba6eed7d4,2024-11-27T14:00:00,"[46, 79, 21, 14, 86]",,RESULTAT_2
5546803e-cfdd-4e97-9621-a6b4bbbeaabb,2024-11-27T18:00:00,"[31, 8, 56, 7, 50]",,RESULTAT_3
8282d746-07f4-47fa-9831-dd2e131cb5dd,2024-11-27T21:00:00,"[45, 65, 73, 13, 89]",,DIGITAL_2
ffabaa9c-b9b5-497f-80d3-5db5a57e317b,2024-11-26T00:00:00,"[23, 48, 79, 84, 4]",,DIGITAL_1
1bf4c5d9-89c8-48dd-a4fb-2915fda14858,2024-11-26T11:00:00,"[35, 6, 33, 30, 59]",,RESULTAT_1
c939e5a0-ad3b-4783-ad5b-b382ae0ce229,2024-11-26T14:00:00,"[75, 46, 84, 53, 85]",,RESULTAT_2
59e7dce3-32c6-4019-ad2f-db0271ba2795,2024-11-26T18:00:00,"[77, 12, 7, 5, 42]",,RESULTAT_3
1f6e15b5-2825-4cb5-aaf2-c3a20a573854,2024-11-26T21:00:00,"[29, 1, 26, 80, 27]",,DIGITAL_2
e0795c53-4621-4929-a9a7-2bcbf7ca0402,2024-11-25T00:00:00,"[23, 28, 69, 26, 88]",,DIGITAL_1
74fa1ffb-e62b-436d-8d84-f84ad2cc4f81,2024-11-25T11:00:00,"[28, 27, 76, 84, 12, 4]",,RESULTAT_1
941ce825-2813-4461-b748-f194a90f658a,2024-11-25T14:00:00,"[41, 32, 36, 51, 39, 15]",,RESULTAT_2
27d78ae5-17a3-44a2-b36f-3c9a31d75862,2024-11-25T18:00:00,"[8, 79, 10, 61, 13, 38]",,RESULTAT_3
b7f1da59-b740-4d99-92c7-8010dd729401,2024-11-25T21:00:00,"[76, 11, 25, 42, 49]",,DIGITAL_2
58745c2d-005a-4305-a4a0-f4b8c85f77b8,2024-11-24T00:00:00,"[40, 68, 54, 88, 29]",,DIGITAL_1
56d073b0-d3fe-49fe-82e2-b2608c082466,2024-11-24T11:00:00,"[46, 71, 40, 82, 62]",,RESULTAT_1
7e460775-6428-4c65-bf66-3a37bedbc780,2024-11-24T14:00:00,"[74, 65, 21, 41, 1]",,RESULTAT_2
86ca126b-05a4-4194-99b2-be53802083b0,2024-11-24T18:00:00,"[19, 51, 86, 33, 47]",,RESULTAT_3
e42f2c68-f610-46e5-a142-42e5ca6e53b6,2024-11-24T21:00:00,"[11, 31, 57, 43, 32]",,DIGITAL_2
33bbcbb8-085a-440f-84a7-a67d4b3c244c,2024-11-23T00:00:00,"[79, 44, 4, 37, 50]",,DIGITAL_1
f5a84ee2-8baa-47ab-8c61-0603754ac664,2024-11-23T11:00:00,"[42, 55, 58, 60, 67]",,RESULTAT_1
c8716297-e38f-41aa-98ff-7d4ea7ace119,2024-11-23T14:00:00,"[59, 61, 5, 83, 81]",,RESULTAT_2
f8e06c43-4da2-46a3-a053-b068f591974a,2024-11-23T18:00:00,"[63, 34, 62, 90, 77]",,RESULTAT_3
b6ae3268-3ce4-48a3-8799-d90b32734b86,2024-11-23T21:00:00,"[5, 16, 73, 20, 26]",,DIGITAL_2
f6d108c1-368c-4675-a8d9-52062dc9a34a,2024-11-22T00:00:00,"[31, 2, 66, 13, 76]",,DIGITAL_1
0ed2b8de-33ea-4b8c-8d7a-283dd3dbbd4e,2024-11-22T11:00:00,"[74, 29, 3, 59, 83]",,RESULTAT_1
a74b148f-83a6-48c6-a5cf-7632e47328ac,2024-11-22T14:00:00,"[68, 83, 32, 24, 6]",,RESULTAT_2
79ecea6a-8135-4b76-89ea-c0fda2d4a5f7,2024-11-22T18:00:00,"[66, 8, 59, 4, 21]",,RESULTAT_3
f757252f-f4c9-4081-af0b-d27c3a0ee265,2024-11-22T21:00:00,"[59, 45, 1, 25, 22]",,DIGITAL_2
532ca125-b9a7-4d6b-937a-aece99cd420a,2024-11-21T00:00:00,"[90, 1, 86, 88, 17]",,DIGITAL_1
f0db7ebf-7263-4114-a69d-d689f8f3e728,2024-11-21T11:00:00,"[60, 17, 51, 64, 86]",,RESULTAT_1
98b83204-d8f5-4975-8446-239728f1db98,2024-11-21T14:00:00,"[28, 74, 83, 60, 67]",,RESULTAT_2
75f61185-479b-4d8f-9dbf-dc8ff06b09ea,2024-11-21T18:00:00,"[35, 48, 17, 42, 79]",,RESULTAT_3
c0743ff0-7296-4126-8af4-b0e40747d0a9,2024-11-21T21:00:00,"[31, 68, 8, 54, 2]",,DIGITAL_2
6f39c7bb-3fd5-4dc9-a6be-ccc5d4b05480,2024-11-20T00:00:00,"[62, 57, 63, 13, 16]",,DIGITAL_1
8431c4ba-0ac5-4a21-aa34-b40426f2c66c,2024-11-20T11:00:00,"[33, 39, 75, 69, 36]",,RESULTAT_1
1274d652-cd75-405a-a6f2-ff2a0409fb90,2024-11-20T14:00:00,"[10, 62, 27, 53, 15]",,RESULTAT_2
365b6bfe-4551-403e-aa81-d4e82d6d56ea,2024-11-20T18:00:00,"[80, 53, 38, 30, 34]",,RESULTAT_3
12260e13-8818-4b80-ab82-f5ae4af4aad9,2024-11-20T21:00:00,"[77, 49, 39, 79, 48]",,DIGITAL_2
0ed6db22-c7d2-45d7-9d63-560b1a410790,2024-11-19T00:00:00,"[59, 48, 23, 44, 54]",,DIGITAL_1
2d4e3900-b6e7-4a0d-a73d-f7f11ed843be,2024-11-19T11:00:00,"[15, 9, 19, 81, 51]",,RESULTAT_1
226e8df5-650e-440b-9eee-9a4183151f68,2024-11-19T14:00:00,"[12, 40, 74, 37, 16]",,RESULTAT_2
494871f0-982c-4ed7-9ace-44b1c1bdf7c4,2024-11-19T18:00:00,"[83, 67, 81, 61, 57]",,RESULTAT_3
b7232b89-0431-4c56-8242-8c4ffefe1631,2024-11-19T21:00:00,"[70, 83, 1, 72, 20]",,DIGITAL_2
bad4cb9f-6c15-4947-a1e8-b9ca0a110293,2024-11-18T00:00:00,"[38, 43, 19, 76, 12]",,DIGITAL_1
c118dfa5-4b99-4560-a859-27bc57e81871,2024-11-18T11:00:00,"[3, 50, 46, 84, 16, 48]",,RESULTAT_1
d7f987a1-84f8-4201-99b1-0f651aca936c,2024-11-18T14:00:00,"[43, 9, 19, 35, 37, 12]",,RESULTAT_2
cce57f5f-76f3-40d9-94f5-3042f8c9163c,2024-11-18T18:00:00,"[88, 8, 17, 13, 55, 48]",,RESULTAT_3
cc9b6966-ceb9-4d99-9a99-323ddea2397c,2024-11-18T21:00:00,"[84, 59, 10, 5, 62]",,DIGITAL_2
2af49b7e-0c66-474c-ac24-fd3e71e1d408,2024-11-17T00:00:00,"[56, 50, 88, 54, 60]",,DIGITAL_1
53297887-e9fd-4104-9586-0dc766082527,2024-11-17T11:00:00,"[81, 10, 80, 41, 12]",,RESULTAT_1
3b2a1ab1-b32e-4457-9f0c-f01061d2229d,2024-11-17T14:00:00,"[78, 27, 45, 21, 5]",,RESULTAT_2
de90d2df-7be6-4801-9ef1-2deaeb1113e0,2024-11-17T18:00:00,"[41, 22, 52, 38, 69]",,RESULTAT_3
a1258699-acaf-4989-8bb0-2ba8682f4c40,2024-11-17T21:00:00,"[44, 42, 13, 46, 88]",,DIGITAL_2
7260da68-c134-474b-980e-937d9605855d,2024-11-16T00:00:00,"[5, 68, 35, 2, 30]",,DIGITAL_1
06230bea-e9d2-4e19-baff-44045a5e916f,2024-11-16T11:00:00,"[73, 45, 43, 90, 6]",,RESULTAT_1
8cee6ffc-e0f0-414f-a823-faace053ccd9,2024-11-16T14:00:00,"[40, 5, 10, 36, 65]",,RESULTAT_2
9d717bdc-35fb-441e-b531-32cc60410691,2024-11-16T18:00:00,"[75, 61, 51, 36, 24]",,RESULTAT_3
ced291eb-f997-41f8-9361-200e9f24eea3,2024-11-16T21:00:00,"[4, 18, 38, 20, 13]",,DIGITAL_2
325f99a5-41bd-4d51-a209-510e595f2b0a,2024-11-15T00:00:00,"[62, 72, 43, 65, 53]",,DIGITAL_1
f5a735be-4aaa-4536-845a-0294a9952a5d,2024-11-15T11:00:00,"[44, 88, 56, 83, 85]",,RESULTAT_1
81a72e82-e66d-4066-81cb-5d2628b251cb,2024-11-15T14:00:00,"[75, 29, 44, 42, 12]",,RESULTAT_2
bbbf774e-cf5f-4943-888c-fd0825a74c6c,2024-11-15T18:00:00,"[78, 59, 4, 52, 87]",,RESULTAT_3
71aa9207-1e15-4fac-a1d9-0576bea09ed5,2024-11-15T21:00:00,"[71, 12, 25, 24, 19]",,DIGITAL_2
9579e02f-320e-450c-9324-9b7912ed9dc6,2024-11-14T00:00:00,"[6, 81, 3, 88, 36]",,DIGITAL_1
c92a6970-710b-4a02-92be-4eff6ab77620,2024-11-14T11:00:00,"[73, 17, 4, 50, 70]",,RESULTAT_1
8b5e4109-c5c7-4b1f-a71b-53ef2817182a,2024-11-14T14:00:00,"[32, 61, 62, 19, 28]",,RESULTAT_2
7337d178-c726-44ff-9e85-6688ca441bd4,2024-11-14T18:00:00,"[55, 67, 9, 87, 31]",,RESULTAT_3
46dcce12-b3da-423e-8d6e-e2ce23d48bc8,2024-11-14T21:00:00,"[60, 49, 23, 11, 62]",,DIGITAL_2
e4f789c6-08a5-4267-862d-4cb950cbb1bf,2024-11-13T00:00:00,"[23, 80, 29, 49, 50]",,DIGITAL_1
abb9bb4d-a7f4-4a73-8ea0-f9fd5f20b978,2024-11-13T11:00:00,"[37, 57, 59, 14, 31]",,RESULTAT_1
99c75c5c-27d7-4a62-85f8-97f35579ab1b,2024-11-13T14:00:00,"[9, 64, 90, 56, 86]",,RESULTAT_2
fcc2ada0-c2fd-48ba-9a00-b7898109241e,2024-11-13T18:00:00,"[53, 63, 9, 31, 51]",,RESULTAT_3
b32bb305-6b9f-444a-b1dc-1630506f4f95,2024-11-13T21:00:00,"[18, 40, 56, 43, 19]",,DIGITAL_2
76cf169a-def0-43b1-bfd3-60ac5e17ecc5,2024-11-12T00:00:00,"[15, 68, 66, 54, 32]",,DIGITAL_1
b49e7438-b07b-4ada-bb47-be4f1df4aae1,2024-11-12T11:00:00,"[67, 72, 53, 75, 30]",,RESULTAT_1
d5ba8c73-0127-4dd4-8368-491874ef5fcd,2024-11-12T14:00:00,"[40, 37, 67, 10, 38]",,RESULTAT_2
ad2aa350-961a-4a87-831f-e7119866dc10,2024-11-12T18:00:00,"[37, 14, 17, 6, 63]",,RESULTAT_3
1221d390-ac35-4f8b-bcb9-9691649b05c0,2024-11-12T21:00:00,"[24, 8, 68, 74, 11]",,DIGITAL_2
765ef795-7ec0-4efb-8ff7-b9f9c5796e80,2024-11-11T00:00:00,"[7, 67, 6, 10, 32]",,DIGITAL_1
ff161cb3-a9ef-43b2-88c1-2b5b32054a46,2024-11-11T11:00:00,"[21, 59, 43, 57, 64, 41]",,RESULTAT_1
4bce0875-0487-4b34-bb41-132ff40cc28a,2024-11-11T14:00:00,"[47, 40, 76, 35, 69, 9]",,RESULTAT_2
6558be56-f77d-42e3-9bcd-c8d18cb83bcf,2024-11-11T18:00:00,"[65, 13, 89, 14, 15, 23]",,RESULTAT_3
564aa0f3-3bf5-49f2-9bf0-83f54a625f3f,2024-11-11T21:00:00,"[82, 73, 51, 67, 47]",,DIGITAL_2
0b75737f-e645-4642-b4a5-b6c137c9368c,2024-11-10T00:00:00,"[3, 12, 62, 35, 60]",,DIGITAL_1
89074307-50e3-4c49-be67-44919825848e,2024-11-10T11:00:00,"[34, 13, 69, 76, 71]",,RESULTAT_1
39af5890-27e4-49fb-ba98-d47beac3a34f,2024-11-10T14:00:00,"[75, 54, 2, 18, 56]",,RESULTAT_2
3cd186ec-1ca8-4cf3-9880-389f5b623d8d,2024-11-10T18:00:00,"[17, 13, 69, 46, 31]",,RESULTAT_3
633220ea-c0bb-4066-a7ec-f03b5b69360b,2024-11-10T21:00:00,"[16, 49, 65, 80, 28]",,DIGITAL_2
a2dc1600-5d96-47b0-96a3-5a6d6ba49477,2024-11-09T00:00:00,"[64, 79, 22, 13, 63]",,DIGITAL_1
109245d6-626b-4bd7-8bce-0df898ffc27a,2024-11-09T11:00:00,"[85, 51, 8, 86, 56]",,RESULTAT_1
71c06aa2-dfc8-4a5a-a2d1-aa40d48ab417,2024-11-09T14:00:00,"[27, 8, 37, 1, 58]",,RESULTAT_2
9e5f262c-70bf-44e3-ac2b-17946d7c941b,2024-11-09T18:00:00,"[65, 59, 74, 19, 5]",,RESULTAT_3
9d4341f2-328f-4557-be28-ee35463b1ecc,2024-11-09T21:00:00,"[10, 55, 16, 72, 67]",,DIGITAL_2
f2624911-3219-4219-b0ba-3fd8984b0306,2024-11-08T00:00:00,"[33, 13, 18, 83, 52]",,DIGITAL_1
ab907401-2d87-4840-acdd-2ca0883da3cd,2024-11-08T11:00:00,"[34, 26, 1, 68, 84]",,RESULTAT_1
f85514ca-15f9-49bf-a521-09efe9cf3b81,2024-11-08T14:00:00,"[49, 2, 62, 64, 10]",,RESULTAT_2
32fa1a32-b7a4-4d61-9cd7-230326639efd,2024-11-08T18:00:00,"[81, 39, 41, 49, 57]",,RESULTAT_3
6816726b-f97e-4b3a-8133-04ed01d0fa0f,2024-11-08T21:00:00,"[6, 45, 81, 74, 69]",,DIGITAL_2
b8f2d554-05d4-43a1-bd37-e72947185b39,2024-11-07T00:00:00,"[41, 31, 83, 55, 38]",,DIGITAL_1
b0f4c8d9-e304-49b4-8314-c7b96a421a35,2024-11-07T11:00:00,"[81, 18, 26, 6, 70]",,RESULTAT_1
50d28b05-f6fa-4618-a287-abbf5d31399d,2024-11-07T14:00:00,"[33, 88, 4, 42, 34]",,RESULTAT_2
38c2b586-55ae-4f5a-8be3-401408f21864,2024-11-07T18:00:00,"[83, 31, 18, 45, 90]",,RESULTAT_3
c5640d83-3001-43be-acc6-6f9d013e2282,2024-11-07T21:00:00,"[56, 1, 31, 79, 51]",,DIGITAL_2
e3adf490-fef0-49cc-81f8-9d304227fe5f,2024-11-06T00:00:00,"[7, 29, 70, 87, 90]",,DIGITAL_1
8d2564d9-fd18-43a7-96f4-c2b9f9ac43ff,2024-11-06T11:00:00,"[9, 29, 33, 74, 5]",,RESULTAT_1
7ab0ba13-1ac6-44ca-af98-9111619cc817,2024-11-06T14:00:00,"[56, 47, 71, 20, 54]",,RESULTAT_2
8504988b-5006-4cf7-8720-8998a9478ee5,2024-11-06T18:00:00,"[87, 1, 45, 19, 7]",,RESULTAT_3
f25ce394-9a2e-44a3-afc0-2a90c11dcec5,2024-11-06T21:00:00,"[87, 1, 45, 19, 7]",,DIGITAL_2
5f3d43c0-9a12-47e1-b778-6bc867da6d17,2024-11-05T00:00:00,"[4, 67, 25, 16, 71]",,DIGITAL_1
d38d15e1-1636-4a7c-baaa-8db635b57194,2024-11-05T11:00:00,"[42, 85, 60, 43, 28]",,RESULTAT_1
b476bdb0-c74b-4bd2-bd8d-570061d6da6a,2024-11-05T14:00:00,"[82, 45, 8, 87, 51]",,RESULTAT_2
5f2cc62a-ae98-41bf-82c2-a2c50a22ea2c,2024-11-05T18:00:00,"[4, 19, 49, 58, 5]",,RESULTAT_3
471aff42-5398-4445-b25c-94d7758ddf57,2024-11-05T21:00:00,"[13, 63, 17, 22, 2]",,DIGITAL_2
256474c1-c376-4678-8f6d-c2c8d27c158d,2024-11-04T00:00:00,"[11, 34, 44, 6, 17]",,DIGITAL_1
9c70f6d2-c8bb-428c-8d22-b35092cfb38e,2024-11-04T11:00:00,"[73, 56, 60, 30, 48, 65]",,RESULTAT_1
26a3f712-8d10-406c-8a6a-e9769a1e9770,2024-11-04T14:00:00,"[70, 86, 90, 38, 5, 11]",,RESULTAT_2
45855479-f91c-4e00-8257-eb8e407055c1,2024-11-04T18:00:00,"[75, 41, 74, 58, 87, 71]",,RESULTAT_3
d8353a4a-493d-4813-b92c-2444bf582c0c,2024-11-04T21:00:00,"[44, 1, 66, 89, 30]",,DIGITAL_2
9837e925-612f-4027-8714-1a77d1dfc634,2024-11-03T00:00:00,"[59, 2, 51, 80, 44]",,DIGITAL_1
10278b6e-6e62-4649-9595-f86eef825b2d,2024-11-03T11:00:00,"[67, 74, 84, 59, 10]",,RESULTAT_1
866ee31b-8195-481b-b820-8e95f2eae066,2024-11-03T14:00:00,"[69, 88, 47, 86, 64]",,RESULTAT_2
fdda2f0b-8b23-47ce-851f-48b4f75ae74a,2024-11-03T18:00:00,"[69, 86, 42, 77, 30]",,RESULTAT_3
e3b70dc8-3fc1-4aa4-9da7-f4ba79c0013d,2024-11-03T21:00:00,"[39, 26, 76, 34, 35]",,DIGITAL_2
321a30da-1896-4ea8-880d-c8fa6ba3d95d,2024-11-02T00:00:00,"[9, 16, 39, 74, 19]",,DIGITAL_1
6a15e162-c77e-49e5-8274-eb9b734e4d66,2024-11-02T11:00:00,"[75, 34, 43, 72, 3]",,RESULTAT_1
201b05fc-28ab-44fb-ae42-acb56ecd08f5,2024-11-02T14:00:00,"[62, 55, 73, 45, 21]",,RESULTAT_2
59d83fef-fed8-4700-b203-5c1744f007de,2024-11-02T18:00:00,"[47, 7, 60, 5, 87]",,RESULTAT_3
